Subj_idx,Stimulus,Response,Confidence,RT_decConf,blocki,triali,keypress,coh_level,coherence,isCalibTrial,stairID,accTarget
5,1,1,1,0.8715898990631104,18,1074,v,1,0.12814412003833991,0,NaN,NaN
5,2,2,3,0.12511897087097168,18,1075,period,3,0.3998731156086423,0,NaN,NaN
5,1,1,3,0.25664496421813965,18,1076,x,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.11120390892028809,18,1077,period,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.41659092903137207,18,1078,x,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.12952494621276855,18,1079,period,4,0.4392953831812196,0,NaN,NaN
5,2,2,1,0.6860330104827881,18,1080,m,2,0.2640086178234911,0,NaN,NaN
5,2,2,1,0.5775361061096191,19,1081,m,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.10567188262939453,19,1082,x,5,0.47871765075379685,0,NaN,NaN
5,1,2,3,0.10601115226745605,19,1083,period,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.21134614944458008,19,1084,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,2,0.516577959060669,19,1085,comma,3,0.3998731156086423,0,NaN,NaN
5,1,1,3,0.10030698776245117,19,1086,x,2,0.2640086178234911,0,NaN,NaN
5,2,2,3,0.12352299690246582,19,1087,period,1,0.12814412003833991,0,NaN,NaN
5,1,2,1,0.799224853515625,19,1088,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,2,0.49820494651794434,19,1089,comma,3,0.3998731156086423,0,NaN,NaN
5,1,1,3,0.15753507614135742,19,1090,x,1,0.12814412003833991,0,NaN,NaN
5,1,2,2,0.358428955078125,19,1091,comma,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.30877113342285156,19,1092,period,4,0.4392953831812196,0,NaN,NaN
5,2,2,1,0.6767568588256836,19,1093,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.331650972366333,19,1094,m,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.31085705757141113,19,1095,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,1,0.509890079498291,19,1096,m,3,0.3998731156086423,0,NaN,NaN
5,1,1,3,0.2765049934387207,19,1097,x,4,0.4392953831812196,0,NaN,NaN
5,2,2,3,0.2072129249572754,19,1098,period,1,0.12814412003833991,0,NaN,NaN
5,1,2,1,1.8073301315307617,19,1099,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,3,0.29143309593200684,19,1100,period,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.7842588424682617,19,1101,m,2,0.2640086178234911,0,NaN,NaN
5,2,2,3,0.24014878273010254,19,1102,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.18956708908081055,19,1103,period,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.21159791946411133,19,1104,x,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.6048929691314697,19,1105,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.24225401878356934,19,1106,period,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.12773704528808594,19,1107,x,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.14031696319580078,19,1108,period,2,0.2640086178234911,0,NaN,NaN
5,1,1,3,0.18703603744506836,19,1109,x,5,0.47871765075379685,0,NaN,NaN
5,1,1,1,1.1200299263000488,19,1110,v,3,0.3998731156086423,0,NaN,NaN
5,1,1,1,0.5955910682678223,19,1111,v,1,0.12814412003833991,0,NaN,NaN
5,2,1,1,0.5589849948883057,19,1112,v,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.620959997177124,19,1113,x,3,0.3998731156086423,0,NaN,NaN
5,1,2,1,0.5884928703308105,19,1114,m,4,0.4392953831812196,0,NaN,NaN
5,1,1,1,0.87870192527771,19,1115,v,1,0.12814412003833991,0,NaN,NaN
5,2,2,2,0.22130894660949707,19,1116,comma,3,0.3998731156086423,0,NaN,NaN
5,1,1,2,0.25563716888427734,19,1117,c,2,0.2640086178234911,0,NaN,NaN
5,1,2,1,0.6792540550231934,19,1118,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.5751960277557373,19,1119,m,3,0.3998731156086423,0,NaN,NaN
5,1,1,1,0.5821900367736816,19,1120,v,4,0.4392953831812196,0,NaN,NaN
5,1,2,1,0.9754030704498291,19,1121,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.9178709983825684,19,1122,m,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.4267909526824951,19,1123,x,3,0.3998731156086423,0,NaN,NaN
5,1,1,1,0.7487730979919434,19,1124,v,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.16727018356323242,19,1125,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,1,0.37021303176879883,19,1126,m,3,0.3998731156086423,0,NaN,NaN
5,1,1,3,0.2677319049835205,19,1127,x,5,0.47871765075379685,0,NaN,NaN
5,1,2,1,0.4534330368041992,19,1128,m,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.3476450443267822,19,1129,m,4,0.4392953831812196,0,NaN,NaN
5,1,1,3,0.24997901916503906,19,1130,x,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.1444849967956543,19,1131,period,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.4630570411682129,19,1132,m,2,0.2640086178234911,0,NaN,NaN
5,1,1,2,0.9744389057159424,19,1133,c,5,0.47871765075379685,0,NaN,NaN
5,1,1,1,0.57973313331604,19,1134,v,5,0.47871765075379685,0,NaN,NaN
5,2,2,2,0.14789295196533203,19,1135,comma,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.419619083404541,19,1136,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.31653499603271484,19,1137,m,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.3256409168243408,19,1138,x,3,0.3998731156086423,0,NaN,NaN
5,1,2,3,0.13578200340270996,19,1139,period,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.5414409637451172,19,1140,m,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.3680391311645508,20,1141,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.2174670696258545,20,1142,m,3,0.3998731156086423,0,NaN,NaN
5,1,1,2,0.49990105628967285,20,1143,c,5,0.47871765075379685,0,NaN,NaN
5,2,2,1,0.14435291290283203,20,1144,m,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.5111238956451416,20,1145,m,2,0.2640086178234911,0,NaN,NaN
5,2,2,1,0.34964799880981445,20,1146,m,4,0.4392953831812196,0,NaN,NaN
5,2,1,1,0.5801019668579102,20,1147,v,1,0.12814412003833991,0,NaN,NaN
5,1,1,1,0.43729400634765625,20,1148,v,1,0.12814412003833991,0,NaN,NaN
5,2,2,2,0.20927906036376953,20,1149,comma,3,0.3998731156086423,0,NaN,NaN
5,1,1,2,0.4665040969848633,20,1150,c,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.33090710639953613,20,1151,period,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.25406599044799805,20,1152,x,3,0.3998731156086423,0,NaN,NaN
5,1,2,1,0.5176310539245605,20,1153,m,2,0.2640086178234911,0,NaN,NaN
5,1,1,1,0.5413210391998291,20,1154,v,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.6321630477905273,20,1155,m,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.3698749542236328,20,1156,x,3,0.3998731156086423,0,NaN,NaN
5,1,2,3,0.17830491065979004,20,1157,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,2,0.22916603088378906,20,1158,comma,5,0.47871765075379685,0,NaN,NaN
5,2,2,2,0.3685779571533203,20,1159,comma,3,0.3998731156086423,0,NaN,NaN
5,2,1,2,0.6021149158477783,20,1160,c,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.5094330310821533,20,1161,x,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.2665739059448242,20,1162,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.26973509788513184,20,1163,period,3,0.3998731156086423,0,NaN,NaN
5,2,1,1,0.5833799839019775,20,1164,v,4,0.4392953831812196,0,NaN,NaN
5,1,1,3,0.3616938591003418,20,1165,x,5,0.47871765075379685,0,NaN,NaN
5,2,2,3,0.14509010314941406,20,1166,period,3,0.3998731156086423,0,NaN,NaN
5,2,1,1,0.6717720031738281,20,1167,v,1,0.12814412003833991,0,NaN,NaN
5,2,2,3,0.27867889404296875,20,1168,period,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.6264510154724121,20,1169,m,4,0.4392953831812196,0,NaN,NaN
5,1,1,3,0.3150749206542969,20,1170,x,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.30016303062438965,20,1171,x,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.25905609130859375,20,1172,x,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.16372203826904297,20,1173,period,1,0.12814412003833991,0,NaN,NaN
5,1,2,1,0.3494760990142822,20,1174,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.45192599296569824,20,1175,m,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.5150949954986572,20,1176,period,2,0.2640086178234911,0,NaN,NaN
5,1,2,1,0.6599080562591553,20,1177,m,1,0.12814412003833991,0,NaN,NaN
5,1,2,1,0.6427950859069824,20,1178,m,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.6945950984954834,20,1179,m,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.7857339382171631,20,1180,m,5,0.47871765075379685,0,NaN,NaN
5,2,2,1,0.3866100311279297,20,1181,m,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.28627705574035645,20,1182,x,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.15507006645202637,20,1183,period,5,0.47871765075379685,0,NaN,NaN
5,2,2,1,0.44490885734558105,20,1184,m,3,0.3998731156086423,0,NaN,NaN
5,2,2,3,0.2831540107727051,20,1185,period,4,0.4392953831812196,0,NaN,NaN
5,2,1,3,0.27302098274230957,20,1186,x,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.39682507514953613,20,1187,x,3,0.3998731156086423,0,NaN,NaN
5,2,2,1,0.4596588611602783,20,1188,m,2,0.2640086178234911,0,NaN,NaN
5,1,1,3,0.17193889617919922,20,1189,x,5,0.47871765075379685,0,NaN,NaN
5,1,1,3,0.2970120906829834,20,1190,x,5,0.47871765075379685,0,NaN,NaN
5,1,2,1,0.8010339736938477,20,1191,m,3,0.3998731156086423,0,NaN,NaN
5,1,2,1,0.4450349807739258,20,1192,m,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.2523190975189209,20,1193,x,3,0.3998731156086423,0,NaN,NaN
5,1,1,3,0.22997713088989258,20,1194,x,5,0.47871765075379685,0,NaN,NaN
5,1,2,3,0.5634710788726807,20,1195,period,3,0.3998731156086423,0,NaN,NaN
5,1,2,1,0.931596040725708,20,1196,m,2,0.2640086178234911,0,NaN,NaN
5,1,1,1,0.5156600475311279,20,1197,v,1,0.12814412003833991,0,NaN,NaN
5,2,2,1,0.3484230041503906,20,1198,m,1,0.12814412003833991,0,NaN,NaN
5,1,1,3,0.3478360176086426,20,1199,x,3,0.3998731156086423,0,NaN,NaN
5,1,2,3,0.14620494842529297,20,1200,period,4,0.4392953831812196,0,NaN,NaN
6,2,2,4,1.0296831130981445,1,1,slash,5,1.0,1,1,0.78
6,2,2,4,0.9992618560791016,1,2,slash,5,1.0,1,2,0.78
6,1,1,4,0.740617036819458,1,3,z,5,0.49404523106357984,1,2,0.78
6,2,2,4,0.4669201374053955,1,4,slash,1,1.0,1,1,0.52
6,1,1,4,0.6629960536956787,1,5,z,3,1.0,1,2,0.65
6,2,2,4,0.9387619495391846,1,6,slash,5,0.49404523106357984,1,1,0.78
6,1,1,4,0.6146609783172607,1,7,z,1,1.0,1,2,0.52
6,2,2,4,0.5859220027923584,1,8,slash,5,0.34725624696401963,1,2,0.78
6,2,2,4,1.143937110900879,1,9,slash,3,0.2602392584896463,1,2,0.65
6,1,1,4,0.6206049919128418,1,10,z,5,0.244080690336666,1,2,0.78
6,1,1,4,0.5928699970245361,1,11,z,1,0.09949058049485845,1,2,0.52
6,1,1,4,1.2010509967803955,1,12,z,5,0.34725624696401963,1,1,0.78
6,2,2,4,0.8450331687927246,1,13,slash,5,0.244080690336666,1,1,0.78
6,2,2,3,1.427199125289917,1,14,period,1,0.09949058049485845,1,1,0.52
6,2,2,4,0.8740060329437256,1,15,slash,3,1.0,1,1,0.65
6,2,1,2,1.316314935684204,1,16,c,5,0.17156029276961066,1,1,0.78
6,2,2,3,1.0423319339752197,1,17,period,5,0.39475609749738877,1,1,0.78
6,2,2,2,2.198512077331543,1,18,comma,1,0.03138144571425708,1,1,0.52
6,1,1,3,0.7630388736724854,1,19,x,5,0.17156029276961066,1,2,0.78
6,1,1,3,0.7335870265960693,1,20,x,5,0.12058690105553621,1,2,0.78
6,1,1,3,0.5628330707550049,1,21,x,5,0.3309562026065207,1,1,0.78
6,1,1,3,0.6947247982025146,1,22,x,3,0.1327575470028123,1,2,0.65
6,1,1,2,1.9587211608886719,1,23,c,5,0.2774675520862674,1,1,0.78
6,1,2,2,1.6079010963439941,1,24,comma,3,0.2602392584896463,1,1,0.65
6,2,2,3,1.1232049465179443,1,25,period,5,0.08475854448269768,1,2,0.78
6,1,2,1,1.3406260013580322,1,26,m,3,0.06772447165924093,1,2,0.65
6,2,1,2,1.1187820434570312,1,27,c,1,0.03138144571425708,1,2,0.52
6,2,1,2,0.9671311378479004,1,28,c,1,0.07220795000986752,1,2,0.52
6,2,1,2,0.5293529033660889,1,29,c,1,0.00989837560720391,1,1,0.52
6,1,1,2,0.728032112121582,1,30,c,1,0.02277592363117782,1,1,0.52
6,2,2,2,0.589318037033081,1,31,comma,5,0.23262365791729278,1,1,0.78
6,2,2,2,0.9173669815063477,1,32,comma,1,0.012791500411494504,1,1,0.52
6,2,2,2,1.551191806793213,1,33,comma,5,0.19502736740185445,1,1,0.78
6,2,1,3,0.8496630191802979,1,34,x,5,0.1635073335886634,1,1,0.78
6,2,2,3,0.570328950881958,1,35,period,5,0.2695780188030909,1,1,0.78
6,2,2,2,1.0403320789337158,1,36,comma,1,0.00718401086282544,1,1,0.52
6,1,1,3,0.6130859851837158,1,37,x,3,0.15583237651136775,1,2,0.65
6,1,1,3,0.536370038986206,1,38,x,5,0.2396876160091996,1,1,0.78
6,2,2,3,0.6331100463867188,1,39,period,1,0.16614875210349947,1,2,0.52
6,1,1,3,0.543532133102417,1,40,x,1,0.0933130908461562,1,2,0.52
6,1,1,4,0.6974501609802246,1,41,z,3,0.9083242631244286,1,1,0.65
6,1,2,3,0.7474720478057861,1,42,period,1,0.004034711364338222,1,1,0.52
6,2,2,3,0.40379810333251953,1,43,period,3,0.6487600795836151,1,1,0.65
6,2,2,3,0.656574010848999,1,44,period,1,0.006652114447519961,1,1,0.52
6,2,1,3,0.3792579174041748,1,45,x,1,0.004528176779492957,1,1,0.52
6,1,2,3,0.36380600929260254,1,46,period,1,0.052406851168156354,1,2,0.52
6,1,1,3,0.30614399909973145,1,47,x,3,0.4633693692311754,1,1,0.65
6,1,2,3,0.5029289722442627,1,48,period,3,0.11130146919060088,1,2,0.65
6,1,1,3,0.4413790702819824,1,49,x,1,0.08640429025135524,1,2,0.52
6,2,2,3,0.5153858661651611,1,50,period,1,0.006471851527116846,1,1,0.52
6,1,1,3,0.3289051055908203,1,51,x,3,0.33095620260652053,1,1,0.65
6,2,2,3,0.6419968605041504,1,52,period,1,0.05881647164242994,1,2,0.52
6,1,1,2,0.5386371612548828,1,53,c,1,0.04003710147263787,1,2,0.52
6,2,2,1,1.251384973526001,1,54,m,5,0.059575383395223405,1,2,0.78
6,2,2,3,0.880856990814209,1,55,period,5,0.21311141584632354,1,1,0.78
6,2,2,1,0.7733299732208252,1,56,m,1,0.0048501066782723175,1,1,0.52
6,2,2,2,0.8489289283752441,1,57,comma,3,0.18350509971471865,1,2,0.65
6,1,1,2,0.8731751441955566,1,58,c,3,0.23638163270365564,1,1,0.65
6,2,1,3,0.8355450630187988,1,59,x,1,0.0036347457434798836,1,1,0.52
6,2,1,2,0.7216720581054688,1,60,c,1,0.02725375136535607,1,2,0.52
6,2,2,3,0.8821389675140381,2,61,period,3,0.14662575909963407,1,2,0.65
6,1,1,3,0.5985901355743408,2,62,x,1,0.038952152484933014,1,2,0.52
6,1,1,3,0.3448679447174072,2,63,x,3,0.11715812402471075,1,2,0.65
6,1,1,3,0.46002793312072754,2,64,x,5,0.041874554693567066,1,2,0.78
6,1,1,3,0.38515305519104004,2,65,x,1,0.004798565118333756,1,1,0.52
6,2,1,3,0.4986739158630371,2,66,x,1,0.029191351827012397,1,2,0.52
6,1,2,3,0.4930598735809326,2,67,period,3,0.09361265107355723,1,2,0.65
6,2,2,3,0.6864900588989258,2,68,period,5,0.029432934055194496,1,2,0.78
6,1,1,3,0.3883209228515625,2,69,x,3,0.16883284204852392,1,1,0.65
6,1,2,3,0.356809139251709,2,70,period,3,0.12058690105553621,1,1,0.65
6,2,1,2,0.730025053024292,2,71,c,5,0.020687924049267847,1,2,0.78
6,1,1,2,0.5524051189422607,2,72,c,3,0.1337949484551038,1,2,0.65
6,1,2,3,0.42725110054016113,2,73,period,1,0.03853821216666494,1,2,0.52
6,1,2,3,0.45902514457702637,2,74,period,1,0.05087786978157512,1,2,0.52
6,2,2,3,0.6232202053070068,2,75,period,3,0.11307362574027009,1,2,0.65
6,2,2,3,0.36455702781677246,2,76,period,3,0.1988141887380743,1,1,0.65
6,2,2,3,0.4669620990753174,2,77,period,1,0.0038096895724600475,1,1,0.52
6,2,1,2,0.4251408576965332,2,78,c,1,0.0030245988708288156,1,1,0.52
6,1,2,3,0.3450279235839844,2,79,period,1,0.06716859677652572,1,2,0.52
6,2,2,3,0.6281709671020508,2,80,period,3,0.1588581537451402,1,1,0.65
6,1,1,2,0.338623046875,2,81,c,1,0.003796392240181002,1,1,0.52
6,2,2,3,0.37274599075317383,2,82,period,3,0.09556149156364463,1,2,0.65
6,2,1,2,0.32413196563720703,2,83,c,5,0.04760241446998719,1,2,0.78
6,2,2,1,1.173314094543457,2,84,m,1,0.0031322246815832185,1,1,0.52
6,1,1,1,0.5111520290374756,2,85,v,5,0.18948194454185516,1,1,0.78
6,1,2,2,0.6917049884796143,2,86,comma,3,0.12693215293884985,1,1,0.65
6,1,2,1,0.8356800079345703,2,87,m,3,0.18141651438120548,1,1,0.65
6,2,1,1,1.329813003540039,2,88,v,1,0.0025842512667898984,1,1,0.52
6,1,1,1,0.4258458614349365,2,89,v,3,0.08076152692622335,1,2,0.65
6,1,2,1,0.8577220439910889,2,90,m,5,0.1684724732590249,1,1,0.78
6,1,2,1,0.5790250301361084,2,91,m,1,0.08867549707360854,1,2,0.52
6,2,2,2,0.6910741329193115,2,92,comma,3,0.06825368801523068,1,2,0.65
6,2,2,1,1.8031461238861084,2,93,m,1,0.0031322246815832185,1,1,0.52
6,1,2,2,1.636009931564331,2,94,comma,1,0.0026562313915586954,1,1,0.52
6,1,1,2,0.5155529975891113,2,95,c,5,0.10953200804372829,1,2,0.78
6,2,2,2,0.45821285247802734,2,96,comma,5,0.24078760314226563,1,1,0.78
6,2,1,2,0.5662050247192383,2,97,c,5,0.22047277205115237,1,1,0.78
6,2,2,2,0.2923290729522705,2,98,comma,1,0.11706875174738893,1,2,0.52
6,1,1,2,0.5910680294036865,2,99,c,5,0.09182960738499799,1,2,0.78
6,2,2,2,0.5842230319976807,2,100,comma,5,0.29106656370801104,1,1,0.78
6,2,1,2,0.36841511726379395,2,101,c,1,0.09294353453471693,1,2,0.52
6,2,2,2,0.4317920207977295,2,102,comma,3,0.05768298476991528,1,2,0.65
6,2,1,2,0.0646359920501709,2,103,c,3,0.25928774489535067,1,1,0.65
6,2,2,2,0.32161498069763184,2,104,comma,1,0.11666013522841279,1,2,0.52
6,1,2,2,1.722769021987915,2,105,comma,1,0.09625079069855254,1,2,0.52
6,1,1,2,1.1520459651947021,2,106,c,5,0.2712495271876161,1,1,0.78
6,1,2,2,0.7576940059661865,2,107,comma,3,0.3705844249198153,1,1,0.65
6,1,1,2,1.52823805809021,2,108,c,1,0.0031379666133984708,1,1,0.52
6,2,2,2,0.8867950439453125,2,109,comma,5,0.07698824246074548,1,2,0.78
6,1,1,2,0.6364398002624512,2,110,c,5,0.25278171790736753,1,1,0.78
6,1,1,2,0.771960973739624,2,111,c,1,0.002716499887432763,1,1,0.52
6,2,2,1,1.3205809593200684,2,112,m,5,0.23557127479895287,1,1,0.78
6,1,1,2,0.8395249843597412,2,113,c,1,0.11666013522841283,1,2,0.52
6,2,1,2,0.40574002265930176,2,114,c,3,0.048749405764327215,1,2,0.65
6,2,2,2,0.4744298458099365,2,115,comma,1,0.002351641221074124,1,1,0.52
6,1,1,2,0.36165714263916016,2,116,c,1,0.09893170025739094,1,2,0.52
6,2,2,2,0.3039891719818115,2,117,comma,5,0.06454551691966447,1,2,0.78
6,1,1,2,0.1718001365661621,2,118,c,1,0.08389739388399477,1,2,0.52
6,1,1,3,1.0606460571289062,2,119,x,3,0.5296540954859945,1,1,0.65
6,1,1,3,0.8204989433288574,2,120,x,3,0.06435861393051351,1,2,0.65
6,2,2,3,0.70436692237854,3,121,period,5,0.05411376622282166,1,2,0.78
6,2,1,3,0.42545580863952637,3,122,x,3,0.05625277656839743,1,2,0.65
6,2,2,3,0.5762040615081787,3,123,period,1,0.0020357874698391193,1,1,0.52
6,2,1,3,0.49532103538513184,3,124,x,3,0.07060691799913935,1,2,0.65
6,1,2,3,0.6897380352020264,3,125,period,1,0.07114779875624663,1,2,0.52
6,1,1,3,0.22560620307922363,3,126,x,1,0.0017623566831597608,1,1,0.52
6,2,2,3,0.3548610210418701,3,127,period,3,0.08862383643011015,1,2,0.65
6,2,1,3,0.39915895462036133,3,128,x,5,0.04536797959899917,1,2,0.78
6,2,2,3,0.9468021392822266,3,129,period,3,0.4476245901382538,1,1,0.65
6,1,1,3,0.42578697204589844,3,130,x,5,0.21953259108215892,1,1,0.78
6,1,2,1,1.2326250076293945,3,131,m,1,0.08405119291316139,1,2,0.52
6,1,2,1,1.8669629096984863,3,132,m,3,0.07921941189306095,1,2,0.65
6,1,1,3,0.46933794021606445,3,133,x,1,0.0992947519617424,1,2,0.52
6,1,1,3,0.4355480670928955,3,134,x,3,0.3782993002491339,1,1,0.65
6,1,1,3,0.2513430118560791,3,135,x,3,0.319710676584553,1,1,0.65
6,2,2,1,0.5928878784179688,3,136,m,5,0.204585888446619,1,1,0.78
6,1,1,3,0.2820429801940918,3,137,x,5,0.07479915297355941,1,2,0.78
6,2,2,3,0.38876795768737793,3,138,period,3,0.09601736502200811,1,2,0.65
6,2,2,3,0.6394410133361816,3,139,period,5,0.06650553607946587,1,2,0.78
6,2,1,3,0.2399899959564209,3,140,x,5,0.05913150287651798,1,2,0.78
6,2,2,3,0.29129600524902344,3,141,period,1,0.0015256509457361586,1,1,0.52
6,1,1,3,1.192199945449829,3,142,x,1,0.08595827035731608,1,2,0.52
6,1,2,3,0.516118049621582,3,143,period,5,0.08451311108815832,1,2,0.78
6,1,1,3,0.18571686744689941,3,144,x,3,0.08721490233076477,1,2,0.65
6,2,2,3,0.30855798721313477,3,145,period,5,0.19065682022505842,1,1,0.78
6,2,2,3,0.5306179523468018,3,146,period,1,0.0014727540500736377,1,1,0.52
6,2,2,3,0.4182560443878174,3,147,period,3,0.27019589159915886,1,1,0.65
6,1,2,3,0.4639461040496826,3,148,period,1,0.07441303892544401,1,2,0.52
6,1,2,3,0.3421921730041504,3,149,period,5,0.17767610158417535,1,1,0.78
6,1,2,3,0.2413029670715332,3,150,period,1,0.0014727540500736377,1,1,0.52
6,1,1,3,0.31560611724853516,3,151,x,3,0.22834964605180075,1,1,0.65
6,1,2,1,1.026695966720581,3,152,m,1,0.08620170908001738,1,2,0.52
6,1,1,1,0.8223321437835693,3,153,v,5,0.12078952163138354,1,2,0.78
6,1,1,1,0.4583930969238281,3,154,v,3,0.0792194118930609,1,2,0.65
6,2,2,2,0.4225020408630371,3,155,comma,3,0.07195691393291513,1,2,0.65
6,1,2,2,0.46234893798828125,3,156,comma,1,0.0017060708446279542,1,1,0.52
6,2,2,1,1.116513967514038,3,157,m,5,0.11059871987292205,1,2,0.78
6,2,1,1,0.4059579372406006,3,158,v,1,0.0019763501765579987,1,1,0.52
6,2,2,1,0.28155088424682617,3,159,m,3,0.1929842846364915,1,1,0.65
6,2,1,1,0.31516599655151367,3,160,v,1,0.0022894477287856195,1,1,0.52
6,2,2,1,0.32218503952026367,3,161,m,5,0.10126769832616792,1,2,0.78
6,2,1,1,0.7312660217285156,3,162,v,3,0.06536021082482305,1,2,0.65
6,2,1,1,0.8176219463348389,3,163,v,5,0.09272391883073255,1,2,0.78
6,1,1,1,0.7656328678131104,3,164,v,3,0.16309608865436942,1,1,0.65
6,2,2,1,0.8011960983276367,3,165,m,5,0.12241344895568383,1,2,0.78
6,1,2,1,0.9130680561065674,3,166,m,1,0.0026521468538385864,1,1,0.52
6,2,2,1,0.8578331470489502,3,167,m,5,0.22301409281917012,1,1,0.78
6,1,1,1,0.6270599365234375,3,168,v,1,0.099857965157974,1,2,0.52
6,2,1,1,0.4825630187988281,3,169,v,3,0.13783678906527944,1,1,0.65
6,1,1,1,0.4258389472961426,3,170,v,3,0.18197113490489691,1,1,0.65
6,2,1,1,0.3136918544769287,3,171,v,5,0.11407902621183387,1,2,0.78
6,1,2,1,0.9675769805908203,3,172,m,1,0.08784234728749511,1,2,0.52
6,2,2,1,0.9218349456787109,3,173,m,5,0.21028721404197032,1,1,0.78
6,2,2,1,0.6696481704711914,3,174,m,5,0.1431888155665859,1,2,0.78
6,1,1,1,0.4263920783996582,3,175,v,3,0.15905223820940045,1,1,0.65
6,1,2,2,0.4183540344238281,3,176,comma,1,0.003072305537220917,1,1,0.52
6,2,2,2,0.5280940532684326,3,177,comma,5,0.13501737368625413,1,2,0.78
6,1,1,2,0.39065098762512207,3,178,c,3,0.13901993023586454,1,1,0.65
6,2,2,1,1.185356855392456,3,179,m,1,0.003559026643029468,1,1,0.52
6,2,2,1,0.7242720127105713,3,180,m,1,0.0031307793413160464,1,1,0.52
6,1,1,3,0.6881210803985596,4,181,x,5,0.1982866276768867,1,1,0.78
6,1,1,3,3.9601399898529053,4,182,x,3,0.12151065096827031,1,1,0.65
6,1,1,3,0.5783500671386719,4,183,x,3,0.0772139656449986,1,2,0.65
6,2,2,2,3.297423839569092,4,184,comma,5,0.12731225637281982,1,2,0.78
6,1,1,3,1.3104000091552734,4,185,x,3,0.10620663003989739,1,1,0.65
6,2,2,2,0.39630603790283203,4,186,comma,3,0.07098337732324274,1,2,0.65
6,1,1,3,0.27985596656799316,4,187,x,5,0.18697088595992845,1,1,0.78
6,2,2,3,0.5467019081115723,4,188,period,3,0.06525555078183218,1,2,0.65
6,2,1,3,0.5096008777618408,4,189,x,1,0.002754061789115463,1,1,0.52
6,2,2,3,0.25804996490478516,4,190,period,1,0.10019543683853263,1,2,0.52
6,1,1,3,0.32166290283203125,4,191,x,1,0.00314135986300103,1,1,0.52
6,1,2,3,0.4645700454711914,4,192,period,5,0.12004685160298559,1,2,0.78
6,1,1,3,0.270841121673584,4,193,x,5,0.14550199369905137,1,2,0.78
6,2,2,3,0.23934483528137207,4,194,period,3,0.09283011961953117,1,1,0.65
6,2,1,3,0.1627960205078125,4,195,x,3,0.08113835365399748,1,1,0.65
6,2,2,1,1.154515027999878,4,196,m,5,0.13835508892720483,1,2,0.78
